"","X","Year","Month","Longitude","Latitude","Elevation","MaxTemp","MinTemp","Rainfall"
"9206",9206,2008,10,79.375,9.83521,-9999,29.7341612903226,27.839935483871,316.940943
"9207",9207,2008,11,79.375,9.83521,-9999,28.7840666666667,26.9216666666667,394.699295
"9208",9208,2008,12,79.375,9.83521,-9999,27.452935483871,25.4998709677419,201.738188
"9209",9209,2009,1,79.375,9.83521,-9999,27.1187096774194,25.1397419354839,61.877921
"9210",9210,2009,2,79.375,9.83521,-9999,28.1025714285714,25.5783571428571,1.320077
"9211",9211,2009,3,79.375,9.83521,-9999,29.7831290322581,27.5647096774194,105.231897
"9212",9212,2009,4,79.375,9.83521,-9999,30.9683666666667,29.0636333333333,33.089447
"9213",9213,2009,5,79.375,9.83521,-9999,31.3857096774194,29.3622903225806,16.575622
"9214",9214,2009,6,79.375,9.83521,-9999,30.9026,28.3909666666667,10.459326
"9215",9215,2009,7,79.375,9.83521,-9999,30.6601612903226,28.0642580645161,73.913954
"9216",9216,2009,8,79.375,9.83521,-9999,29.8152903225806,27.819,167.280617
"9217",9217,2009,9,79.375,9.83521,-9999,30.1373666666667,27.8192333333333,244.075005
"9218",9218,2009,10,79.375,9.83521,-9999,29.849935483871,27.9281290322581,75.24949
"9219",9219,2009,11,79.375,9.83521,-9999,28.5057333333333,26.8547,445.633739
"9220",9220,2009,12,79.375,9.83521,-9999,27.2673870967742,25.4296451612903,249.616268
"9221",9221,2010,1,79.375,9.83521,-9999,27.1146774193548,25.2826129032258,33.013913
"9222",9222,2010,2,79.375,9.83521,-9999,28.0445357142857,25.8385357142857,0.429154
"9223",9223,2010,3,79.375,9.83521,-9999,30.068935483871,27.9962580645161,5.290605
"9224",9224,2010,4,79.375,9.83521,-9999,31.4854,29.9341333333333,21.448232
"9225",9225,2010,5,79.375,9.83521,-9999,31.9572580645161,30.0987096774194,39.648628
"9226",9226,2010,6,79.375,9.83521,-9999,30.7746666666667,28.5199333333333,132.443645
"9227",9227,2010,7,79.375,9.83521,-9999,30.5434516129032,28.143,102.965077
"9228",9228,2010,8,79.375,9.83521,-9999,30.0305161290323,28.0784838709677,223.080827
"9229",9229,2010,9,79.375,9.83521,-9999,29.9877666666667,28.0570333333333,111.464877
"9230",9230,2010,10,79.375,9.83521,-9999,29.8710322580645,27.6563225806452,252.015197
"9231",9231,2010,11,79.375,9.83521,-9999,28.5413333333333,26.8408666666667,366.555416
"9232",9232,2010,12,79.375,9.83521,-9999,27.1886451612903,25.1679677419355,200.521128
"9233",9233,2011,1,79.375,9.83521,-9999,28.3484838709677,23.0012580645161,67.363365
"9234",9234,2011,2,79.375,9.83521,-9999,29.8148571428571,23.4210714285714,19.713597
"9235",9235,2011,3,79.375,9.83521,-9999,32.0657096774194,25.1332903225806,13.461686
"9236",9236,2011,4,79.375,9.83521,-9999,32.2799333333333,27.1744,205.57652
"9237",9237,2011,5,79.375,9.83521,-9999,34.083,28.350064516129,19.770238
"9238",9238,2011,6,79.375,9.83521,-9999,33.3126666666667,27.7115333333333,33.592409
"9239",9239,2011,7,79.375,9.83521,-9999,32.7788064516129,27.3232580645161,59.449784
"9240",9240,2011,8,79.375,9.83521,-9999,31.4731935483871,26.7390322580645,165.335719
"9241",9241,2011,9,79.375,9.83521,-9999,32.4264,27.0576666666667,55.56507
"9242",9242,2011,10,79.375,9.83521,-9999,30.9855161290323,26.3497096774193,351.689569
"9243",9243,2011,11,79.375,9.83521,-9999,28.7114,24.4252,384.016948
"9244",9244,2011,12,79.375,9.83521,-9999,28.368935483871,23.3722580645161,115.643149
"9245",9245,2012,1,79.375,9.83521,-9999,28.3746451612903,22.4447741935484,11.46698
"9246",9246,2012,2,79.375,9.83521,-9999,30.5944827586207,23.8380689655172,11.369126
"9247",9247,2012,3,79.375,9.83521,-9999,32.4252258064516,26.0638064516129,28.923223
"9248",9248,2012,4,79.375,9.83521,-9999,32.8427666666667,27.7776,93.64473
"9249",9249,2012,5,79.375,9.83521,-9999,34.0543225806452,28.5373870967742,48.070321
"9250",9250,2012,6,79.375,9.83521,-9999,33.5058,27.8167666666667,4.73785
"9251",9251,2012,7,79.375,9.83521,-9999,32.6930322580645,27.3966774193548,79.134188
"9252",9252,2012,8,79.375,9.83521,-9999,32.0388064516129,26.8901935483871,68.618197
"9253",9253,2012,9,79.375,9.83521,-9999,31.6984666666667,26.7513333333333,234.317822
"9254",9254,2012,10,79.375,9.83521,-9999,29.8843870967742,25.928064516129,455.088087
"9255",9255,2012,11,79.375,9.83521,-9999,29.9012333333333,24.8330333333333,72.844491
"9256",9256,2012,12,79.375,9.83521,-9999,29.1756129032258,24.2040967741935,97.359473
"9257",9257,2013,1,79.375,9.83521,-9999,29.0010967741935,23.2617741935484,208.455235
"9258",9258,2013,2,79.375,9.83521,-9999,30.0716785714286,24.1469642857143,78.662091
"9259",9259,2013,3,79.375,9.83521,-9999,31.4095161290323,25.669,97.201546
"9260",9260,2013,4,79.375,9.83521,-9999,33.9872333333333,28.7727,20.141035
"9261",9261,2013,5,79.375,9.83521,-9999,34.6020967741936,29.1913225806452,16.479494
"9262",9262,2013,6,79.375,9.83521,-9999,32.7068333333333,26.9369666666667,178.0695
"9263",9263,2013,7,79.375,9.83521,-9999,32.3213548387097,26.8817741935484,40.944667
"9264",9264,2013,8,79.375,9.83521,-9999,32.0478064516129,26.8583225806452,62.232391
"9265",9265,2013,9,79.375,9.83521,-9999,31.6841333333333,26.6064,136.817536
"9266",9266,2013,10,79.375,9.83521,-9999,31.7795161290323,26.7135806451613,136.314584
"9267",9267,2013,11,79.375,9.83521,-9999,29.5521333333333,24.5459,194.191063
"9268",9268,2013,12,79.375,9.83521,-9999,28.4193225806452,23.3816451612903,55.797676
"9269",9269,2014,1,79.375,9.83521,-9999,28.3061290322581,23.0229032258065,83.949271
"9270",9270,2014,2,79.375,9.83521,-9999,29.6408571428571,23.3644285714286,38.153463
"9271",9271,2014,3,79.375,9.83521,-9999,31.8665806451613,25.0903548387097,11.084176
"9272",9272,2014,4,79.375,9.83521,-9999,33.4782333333333,28.0069666666667,25.819594
"9273",9273,2014,5,79.375,9.83521,-9999,33.6407419354839,28.606,126.495538
"9274",9274,2014,6,79.375,9.83521,-9999,34.7116666666667,28.5870666666667,7.082745
"9275",9275,2014,7,79.375,9.83521,-9999,33.5993870967742,27.6484193548387,50.45643
"9276",9276,2000,1,79.375,10.1474,-9999,27.4043870967742,23.8554193548387,274.546586
"9277",9277,2000,2,79.375,10.1474,-9999,29.1844827586207,25.7555517241379,148.844138
"9278",9278,2000,3,79.375,10.1474,-9999,31.0977096774193,26.6005161290323,10.627555
"9279",9279,2000,4,79.375,10.1474,-9999,32.5355,28.8583666666667,38.274475
"9280",9280,2000,5,79.375,10.1474,-9999,32.8099032258065,29.0041290322581,67.797655
"9281",9281,2000,6,79.375,10.1474,-9999,31.4001666666667,27.5167,29.084596
"9282",9282,2000,7,79.375,10.1474,-9999,31.3488387096774,27.4396129032258,15.046981
"9283",9283,2000,8,79.375,10.1474,-9999,30.7065806451613,27.0607741935484,73.251334
"9284",9284,2000,9,79.375,10.1474,-9999,30.4384333333333,27.3088,203.244484
"9285",9285,2000,10,79.375,10.1474,-9999,30.0988709677419,26.5171612903226,166.351893
"9286",9286,2000,11,79.375,10.1474,-9999,28.8301,25.4005,260.2206
"9287",9287,2000,12,79.375,10.1474,-9999,27.5205806451613,23.7791290322581,263.398882
"9288",9288,2001,1,79.375,10.1474,-9999,27.4646774193548,24.1868064516129,97.993756
"9289",9289,2001,2,79.375,10.1474,-9999,29.3516071428571,24.7819642857143,28.186789
"9290",9290,2001,3,79.375,10.1474,-9999,31.2604516129032,27.149064516129,1.215363
"9291",9291,2001,4,79.375,10.1474,-9999,31.4555333333333,28.3684,173.198594
"9292",9292,2001,5,79.375,10.1474,-9999,33.2322580645161,29.416935483871,53.507685
"9293",9293,2001,6,79.375,10.1474,-9999,31.3309666666667,27.5485,55.898944
"9294",9294,2001,7,79.375,10.1474,-9999,31.4081612903226,27.5541290322581,95.030003
"9295",9295,2001,8,79.375,10.1474,-9999,31.0423870967742,27.4486774193548,101.872452
"9296",9296,2001,9,79.375,10.1474,-9999,30.9231,27.5258333333333,181.851195
"9297",9297,2001,10,79.375,10.1474,-9999,29.7330967741935,26.6003548387097,321.792186
"9298",9298,2001,11,79.375,10.1474,-9999,28.8481666666667,25.6467,367.839431
"9299",9299,2001,12,79.375,10.1474,-9999,27.3487419354839,24.0405161290323,421.262148
"9300",9300,2002,1,79.375,10.1474,-9999,27.7474193548387,24.2487419354839,75.076092
"9301",9301,2002,2,79.375,10.1474,-9999,28.5561428571429,24.82125,335.107007
"9302",9302,2002,3,79.375,10.1474,-9999,30.9561612903226,26.6598709677419,12.51155
"9303",9303,2002,4,79.375,10.1474,-9999,32.2943666666667,28.6435,72.938923
"9304",9304,2002,5,79.375,10.1474,-9999,32.6109677419355,29.0884516129032,71.799056
"9305",9305,2002,6,79.375,10.1474,-9999,31.6232333333333,28.1438666666667,94.964782
"9306",9306,2002,7,79.375,10.1474,-9999,31.6199677419355,28.1553870967742,54.224384
"9307",9307,2002,8,79.375,10.1474,-9999,31.2116451612903,27.5332580645161,56.474877
"9308",9308,2002,9,79.375,10.1474,-9999,31.3156333333333,27.7795333333333,93.993119
"9309",9309,2002,10,79.375,10.1474,-9999,30.0426774193548,26.8720967741935,321.412715
"9310",9310,2002,11,79.375,10.1474,-9999,28.6426,25.3687333333333,321.425593
"9311",9311,2002,12,79.375,10.1474,-9999,28.1058064516129,24.0036451612903,137.26563
"9312",9312,2003,1,79.375,10.1474,-9999,27.8732580645161,24.0158064516129,217.276971
"9313",9313,2003,2,79.375,10.1474,-9999,29.6627857142857,25.7196071428571,54.375467
"9314",9314,2003,3,79.375,10.1474,-9999,30.7547741935484,26.6042580645161,49.012755
"9315",9315,2003,4,79.375,10.1474,-9999,32.0900333333333,28.6997333333333,64.630511
"9316",9316,2003,5,79.375,10.1474,-9999,32.7051935483871,29.1217096774194,98.293342
"9317",9317,2003,6,79.375,10.1474,-9999,31.6488,28.2394666666667,44.922061
"9318",9318,2003,7,79.375,10.1474,-9999,31.3108064516129,27.8377419354839,137.366033
"9319",9319,2003,8,79.375,10.1474,-9999,30.7026129032258,27.2005483870968,258.51513
"9320",9320,2003,9,79.375,10.1474,-9999,31.5036,27.8552666666667,52.782438
"9321",9321,2003,10,79.375,10.1474,-9999,29.9292903225807,26.8299677419355,281.287744
"9322",9322,2003,11,79.375,10.1474,-9999,27.9472,25.4970666666667,678.215217
"9323",9323,2003,12,79.375,10.1474,-9999,27.9263225806452,24.396064516129,74.300203
"9324",9324,2004,1,79.375,10.1474,-9999,27.9056451612903,24.095,30.28708
"9325",9325,2004,2,79.375,10.1474,-9999,29.2107586206896,24.4974137931035,28.016857
"9326",9326,2004,3,79.375,10.1474,-9999,30.9976129032258,26.5717419354839,34.211253
"9327",9327,2004,4,79.375,10.1474,-9999,32.2430666666667,28.9967666666667,59.801695
"9328",9328,2004,5,79.375,10.1474,-9999,31.241935483871,27.6432903225807,390.309981
"9329",9329,2004,6,79.375,10.1474,-9999,31.3815,27.5839333333333,88.944622
"9330",9330,2004,7,79.375,10.1474,-9999,30.9363225806452,27.3594838709677,108.806701
"9331",9331,2004,8,79.375,10.1474,-9999,31.3037419354839,27.6215806451613,104.97953
"9332",9332,2004,9,79.375,10.1474,-9999,29.8396,27.0031333333333,339.537617
"9333",9333,2004,10,79.375,10.1474,-9999,29.2479032258065,26.3484193548387,639.885064
"9334",9334,2004,11,79.375,10.1474,-9999,27.6911333333333,24.9113333333333,525.17819
"9335",9335,2004,12,79.375,10.1474,-9999,27.0801290322581,24.0556451612903,208.031271
"9336",9336,2005,1,79.375,10.1474,-9999,27.9966451612903,24.4256774193548,67.090425
"9337",9337,2005,2,79.375,10.1474,-9999,29.5296071428571,25.5070357142857,59.24722
"9338",9338,2005,3,79.375,10.1474,-9999,31.0395483870968,27.5378387096774,46.046449
"9339",9339,2005,4,79.375,10.1474,-9999,31.3523333333333,28.3718,307.898689
"9340",9340,2005,5,79.375,10.1474,-9999,32.7456774193548,29.5011612903226,39.353374
"9341",9341,2005,6,79.375,10.1474,-9999,32.0979333333333,28.3237333333333,88.695718
"9342",9342,2005,7,79.375,10.1474,-9999,31.1614516129032,27.5232903225806,148.571226
"9343",9343,2005,8,79.375,10.1474,-9999,31.5407741935484,27.9362258064516,33.892819
"9344",9344,2005,9,79.375,10.1474,-9999,30.6577,27.2124,244.151403
"9345",9345,2005,10,79.375,10.1474,-9999,30.1612580645161,26.8479677419355,259.067986
"9346",9346,2005,11,79.375,10.1474,-9999,27.5685666666667,24.7917,556.490575
"9347",9347,2005,12,79.375,10.1474,-9999,27.2506451612903,24.2421935483871,241.82798
"9348",9348,2006,1,79.375,10.1474,-9999,27.2816129032258,23.7907419354839,197.523873
"9349",9349,2006,2,79.375,10.1474,-9999,28.76325,24.1989285714286,13.992125
"9350",9350,2006,3,79.375,10.1474,-9999,30.7392258064516,27.2783225806452,90.079322
"9351",9351,2006,4,79.375,10.1474,-9999,32.3961333333333,28.7617333333333,44.202805
"9352",9352,2006,5,79.375,10.1474,-9999,32.1351612903226,28.8993548387097,40.118122
"9353",9353,2006,6,79.375,10.1474,-9999,31.8156,28.3620666666667,79.110139
"9354",9354,2006,7,79.375,10.1474,-9999,31.8694838709677,28.0143548387097,58.675567
"9355",9355,2006,8,79.375,10.1474,-9999,31.0424193548387,27.6014516129032,109.269763
"9356",9356,2006,9,79.375,10.1474,-9999,30.4652333333333,27.1044666666667,236.009512
"9357",9357,2006,10,79.375,10.1474,-9999,29.6623225806452,26.8657419354839,620.561018
"9358",9358,2006,11,79.375,10.1474,-9999,28.1407,25.9353666666667,631.006675
"9359",9359,2006,12,79.375,10.1474,-9999,28.3984838709677,25.1119677419355,59.3399
"9360",9360,2007,1,79.375,10.1474,-9999,28.0444193548387,24.3041290322581,40.009975
"9361",9361,2007,2,79.375,10.1474,-9999,28.6074285714286,25.3725,34.528824
"9362",9362,2007,3,79.375,10.1474,-9999,30.7141612903226,26.7021612903226,10.960585
"9363",9363,2007,4,79.375,10.1474,-9999,31.8309333333333,28.597,80.495033
"9364",9364,2007,5,79.375,10.1474,-9999,32.9422903225806,29.3738709677419,67.977908
"9365",9365,2007,6,79.375,10.1474,-9999,31.8244333333333,28.5339333333333,94.750204
"9366",9366,2007,7,79.375,10.1474,-9999,30.9183225806452,27.6322580645161,266.239925
"9367",9367,2007,8,79.375,10.1474,-9999,30.7742903225806,27.5715161290323,154.272068
"9368",9368,2007,9,79.375,10.1474,-9999,30.8260666666667,27.2034,313.741207
"9369",9369,2007,10,79.375,10.1474,-9999,30.1482258064516,26.7491612903226,442.088122
"9370",9370,2007,11,79.375,10.1474,-9999,28.8777333333333,25.1786,177.472132
"9371",9371,2007,12,79.375,10.1474,-9999,27.8595806451613,24.4951935483871,246.100685
"9372",9372,2008,1,79.375,10.1474,-9999,28.0581935483871,23.6891612903226,52.51465
"9373",9373,2008,2,79.375,10.1474,-9999,29.2741034482759,25.9055172413793,78.356556
"9374",9374,2008,3,79.375,10.1474,-9999,29.473064516129,26.3029677419355,380.125226
"9375",9375,2008,4,79.375,10.1474,-9999,31.8944,28.4326,52.555844
"9376",9376,2008,5,79.375,10.1474,-9999,32.5058064516129,28.8975483870968,21.917725
"9377",9377,2008,6,79.375,10.1474,-9999,31.9354666666667,28.1878,17.918017
"9378",9378,2008,7,79.375,10.1474,-9999,31.1645483870968,27.8803870967742,100.51889
"9379",9379,2008,8,79.375,10.1474,-9999,30.6997419354839,27.5927419354839,113.634686
"9380",9380,2008,9,79.375,10.1474,-9999,31.0953,27.6307,106.345948
"9381",9381,2008,10,79.375,10.1474,-9999,30.313,27.1360967741935,475.780975
"9382",9382,2008,11,79.375,10.1474,-9999,29.0902333333333,26.0471666666667,498.605805
"9383",9383,2008,12,79.375,10.1474,-9999,27.7154516129032,24.4880967741935,217.740438
"9384",9384,2009,1,79.375,10.1474,-9999,27.7221612903226,24.0422580645161,67.440612
"9385",9385,2009,2,79.375,10.1474,-9999,29.2140714285714,24.4440714285714,0.988769
"9386",9386,2009,3,79.375,10.1474,-9999,30.726064516129,26.7903870967742,140.085986
"9387",9387,2009,4,79.375,10.1474,-9999,32.175,28.6879,36.515807
"9388",9388,2009,5,79.375,10.1474,-9999,32.6381290322581,29.3,14.340593
"9389",9389,2009,6,79.375,10.1474,-9999,31.9600666666667,28.2318,13.577556
"9390",9390,2009,7,79.375,10.1474,-9999,31.5415483870968,27.9175161290323,58.691023
"9391",9391,2009,8,79.375,10.1474,-9999,30.5308387096774,27.4252903225806,206.419416
"9392",9392,2009,9,79.375,10.1474,-9999,31.0855666666667,27.4063,315.967614
"9393",9393,2009,10,79.375,10.1474,-9999,30.613064516129,27.4108064516129,183.23822
"9394",9394,2009,11,79.375,10.1474,-9999,28.5070333333333,26.0036,606.189443
"9395",9395,2009,12,79.375,10.1474,-9999,27.3090967741935,24.5373548387097,343.226531
"9396",9396,2010,1,79.375,10.1474,-9999,27.5706451612903,24.1297419354839,44.017405
"9397",9397,2010,2,79.375,10.1474,-9999,28.9840357142857,24.7784285714286,0.21286
"9398",9398,2010,3,79.375,10.1474,-9999,31.3435806451613,27.0815483870968,6.672478
"9399",9399,2010,4,79.375,10.1474,-9999,32.6441666666667,29.5100333333333,57.704834
"9400",9400,2010,5,79.375,10.1474,-9999,33.1155806451613,29.8273548387097,66.709361
"9401",9401,2010,6,79.375,10.1474,-9999,31.5920333333333,28.1452,130.925275
"9402",9402,2010,7,79.375,10.1474,-9999,31.3223548387097,27.7366451612903,92.561534
"9403",9403,2010,8,79.375,10.1474,-9999,30.8952903225806,27.5560967741935,257.526403
"9404",9404,2010,9,79.375,10.1474,-9999,30.7940333333333,27.4767666666667,194.916355
"9405",9405,2010,10,79.375,10.1474,-9999,30.5293548387097,26.8834193548387,304.731562
"9406",9406,2010,11,79.375,10.1474,-9999,28.5415666666667,25.9145333333333,481.087859
"9407",9407,2010,12,79.375,10.1474,-9999,27.2794516129032,24.1304838709677,177.090994
"9408",9408,2011,1,79.375,10.1474,-9999,29.1421935483871,21.2732580645161,41.262239
"9409",9409,2011,2,79.375,10.1474,-9999,31.6133214285714,21.5890357142857,22.192385
"9410",9410,2011,3,79.375,10.1474,-9999,34.8408064516129,23.0902903225806,8.713529
"9411",9411,2011,4,79.375,10.1474,-9999,34.7004333333333,26.0949,157.96455
"9412",9412,2011,5,79.375,10.1474,-9999,37.1372580645161,27.7241935483871,31.244093
"9413",9413,2011,6,79.375,10.1474,-9999,35.7971333333333,27.0737333333333,38.294228
"9414",9414,2011,7,79.375,10.1474,-9999,34.926,26.5797096774193,89.919674
"9415",9415,2011,8,79.375,10.1474,-9999,33.3029032258064,25.9761935483871,135.837393
"9416",9416,2011,9,79.375,10.1474,-9999,34.3442333333333,26.1105333333333,82.078182
"9417",9417,2011,10,79.375,10.1474,-9999,31.7765483870968,25.0453548387097,363.920382
"9418",9418,2011,11,79.375,10.1474,-9999,28.8953666666667,22.9495666666667,379.117564
"9419",9419,2011,12,79.375,10.1474,-9999,28.5484516129032,21.5614516129032,119.263436
"9420",9420,2012,1,79.375,10.1474,-9999,29.297064516129,20.3230322580645,23.687556
"9421",9421,2012,2,79.375,10.1474,-9999,32.6244137931034,21.6854137931034,14.071089
"9422",9422,2012,3,79.375,10.1474,-9999,35.0814193548387,24.0816774193548,31.154822
"9423",9423,2012,4,79.375,10.1474,-9999,35.2920666666667,26.5406666666667,129.286802
"9424",9424,2012,5,79.375,10.1474,-9999,37.5503870967742,28.244,24.676316
"9425",9425,2012,6,79.375,10.1474,-9999,36.0808666666667,27.3247333333333,9.025951
"9426",9426,2012,7,79.375,10.1474,-9999,35.4403870967742,26.7392258064516,100.130113
"9427",9427,2012,8,79.375,10.1474,-9999,34.0017096774194,26.1102903225806,139.074954
"9428",9428,2012,9,79.375,10.1474,-9999,32.9281,25.7066666666667,313.824473
"9429",9429,2012,10,79.375,10.1474,-9999,30.5445161290323,24.7613548387097,457.05874
"9430",9430,2012,11,79.375,10.1474,-9999,30.5047333333333,22.838,96.829053
"9431",9431,2012,12,79.375,10.1474,-9999,29.8231935483871,22.5903225806452,66.860385
"9432",9432,2013,1,79.375,10.1474,-9999,30.2156774193548,21.1957741935484,173.67231
"9433",9433,2013,2,79.375,10.1474,-9999,31.78925,22.23575,101.692212
"9434",9434,2013,3,79.375,10.1474,-9999,33.4121935483871,23.7888709677419,85.78434
"9435",9435,2013,4,79.375,10.1474,-9999,36.7483333333333,27.5146666666667,28.442575
"9436",9436,2013,5,79.375,10.1474,-9999,37.8277096774193,28.6788387096774,18.963432
"9437",9437,2013,6,79.375,10.1474,-9999,34.5957333333333,26.3650333333333,178.385357
"9438",9438,2013,7,79.375,10.1474,-9999,34.3967419354839,26.1355483870968,68.577015
"9439",9439,2013,8,79.375,10.1474,-9999,34.5650322580645,25.7610322580645,133.897584
"9440",9440,2013,9,79.375,10.1474,-9999,33.0009666666667,25.5348333333333,173.262995
"9441",9441,2013,10,79.375,10.1474,-9999,33.2039032258065,25.4695483870968,141.279046
"9442",9442,2013,11,79.375,10.1474,-9999,29.9874666666667,22.8844333333333,193.262354
"9443",9443,2013,12,79.375,10.1474,-9999,28.9537096774194,21.6395161290323,50.253873
"9444",9444,2014,1,79.375,10.1474,-9999,29.0555161290323,21.2451290322581,56.771845
"9445",9445,2014,2,79.375,10.1474,-9999,31.40775,21.3948928571429,35.334778
"9446",9446,2014,3,79.375,10.1474,-9999,34.5028709677419,22.8806129032258,8.373641
"9447",9447,2014,4,79.375,10.1474,-9999,36.4907333333333,26.5161666666667,16.361053
"9448",9448,2014,5,79.375,10.1474,-9999,36.0593548387097,27.7800322580645,130.611981
"9449",9449,2014,6,79.375,10.1474,-9999,37.6263666666667,28.0066666666667,15.415194
"9450",9450,2014,7,79.375,10.1474,-9999,35.8896451612903,26.7378064516129,79.395087
"9451",9451,2000,1,79.375,10.4597,3,29.542935483871,21.1581290322581,186.59594
"9452",9452,2000,2,79.375,10.4597,3,32.3184482758621,22.6971034482759,117.848981
"9453",9453,2000,3,79.375,10.4597,3,35.8519677419355,22.9032258064516,5.857087
"9454",9454,2000,4,79.375,10.4597,3,38.7905333333333,27.2114666666667,39.926716
"9455",9455,2000,5,79.375,10.4597,3,38.8093870967742,27.8838064516129,52.294916
"9456",9456,2000,6,79.375,10.4597,3,36.9113333333333,26.6921666666667,19.346238
"9457",9457,2000,7,79.375,10.4597,3,37.4680967741935,26.4669677419355,21.465397
"9458",9458,2000,8,79.375,10.4597,3,36.1483225806452,26.0474516129032,34.978583
"9459",9459,2000,9,79.375,10.4597,3,35.0055333333333,25.8592,159.30949
"9460",9460,2000,10,79.375,10.4597,3,34.1683870967742,24.522064516129,138.777059
"9461",9461,2000,11,79.375,10.4597,3,30.3306333333333,23.1192,197.599414
"9462",9462,2000,12,79.375,10.4597,3,29.1453870967742,21.3367096774194,216.490731
"9463",9463,2001,1,79.375,10.4597,3,29.9171935483871,22.0310967741935,55.608849
"9464",9464,2001,2,79.375,10.4597,3,33.8076071428571,20.8351071428571,19.557378
"9465",9465,2001,3,79.375,10.4597,3,36.9948387096774,23.6434838709677,2.865027
"9466",9466,2001,4,79.375,10.4597,3,35.553,26.2688,143.690007
"9467",9467,2001,5,79.375,10.4597,3,39.5083870967742,28.5766129032258,79.298982
"9468",9468,2001,6,79.375,10.4597,3,36.5837,26.8502333333333,17.942053
"9469",9469,2001,7,79.375,10.4597,3,37.0307741935484,26.5538387096774,76.32407
"9470",9470,2001,8,79.375,10.4597,3,36.2879032258064,26.2477419354839,69.89965
"9471",9471,2001,9,79.375,10.4597,3,35.8340333333333,26.0492666666667,131.115822
"9472",9472,2001,10,79.375,10.4597,3,32.9432903225807,24.975,284.581896
"9473",9473,2001,11,79.375,10.4597,3,30.6372666666667,23.6341333333333,225.992209
"9474",9474,2001,12,79.375,10.4597,3,28.7294838709677,21.9624838709677,289.884483
"9475",9475,2002,1,79.375,10.4597,3,30.3794516129032,21.5061290322581,97.668453
"9476",9476,2002,2,79.375,10.4597,3,31.6599285714286,22.1482857142857,252.664069
"9477",9477,2002,3,79.375,10.4597,3,36.3127741935484,23.0021935483871,8.495522
"9478",9478,2002,4,79.375,10.4597,3,37.7506,26.5505,32.032021
"9479",9479,2002,5,79.375,10.4597,3,38.1258387096774,28.1475806451613,73.464177
"9480",9480,2002,6,79.375,10.4597,3,36.9602,27.3950666666667,55.244062
"9481",9481,2002,7,79.375,10.4597,3,37.594,27.35,31.156548
"9482",9482,2002,8,79.375,10.4597,3,37.055,26.5932258064516,46.233572
"9483",9483,2002,9,79.375,10.4597,3,37.2329333333333,26.5909,94.589656
"9484",9484,2002,10,79.375,10.4597,3,33.2233548387097,25.0239677419355,327.868101
"9485",9485,2002,11,79.375,10.4597,3,30.4987,23.0601666666667,218.904298
"9486",9486,2002,12,79.375,10.4597,3,30.4406129032258,21.5574838709677,103.058618
"9487",9487,2003,1,79.375,10.4597,3,31.2203870967742,21.4725806451613,144.387844
"9488",9488,2003,2,79.375,10.4597,3,34.6329285714286,22.5295357142857,33.633616
"9489",9489,2003,3,79.375,10.4597,3,35.6315483870968,22.9308387096774,107.631681
"9490",9490,2003,4,79.375,10.4597,3,37.4018333333333,26.4353333333333,47.721874
"9491",9491,2003,5,79.375,10.4597,3,38.9654516129032,28.2502580645161,77.079382
"9492",9492,2003,6,79.375,10.4597,3,37.082,27.6698666666667,57.249099
"9493",9493,2003,7,79.375,10.4597,3,36.0772903225807,26.7370967741935,112.015895
"9494",9494,2003,8,79.375,10.4597,3,34.697064516129,25.768,214.295236
"9495",9495,2003,9,79.375,10.4597,3,37.6672,26.4285666666667,20.113561
"9496",9496,2003,10,79.375,10.4597,3,32.6335161290323,25.0565806451613,273.094344
"9497",9497,2003,11,79.375,10.4597,3,28.6671333333333,23.4826,478.669158
"9498",9498,2003,12,79.375,10.4597,3,29.7627419354839,22.1513870967742,58.145997
"9499",9499,2004,1,79.375,10.4597,3,30.6824516129032,21.3658064516129,31.72559
"9500",9500,2004,2,79.375,10.4597,3,33.7305172413793,21.3385862068966,17.602157
"9501",9501,2004,3,79.375,10.4597,3,36.975935483871,23.1176129032258,21.833612
"9502",9502,2004,4,79.375,10.4597,3,37.9073,27.4827333333333,53.334333
"9503",9503,2004,5,79.375,10.4597,3,34.3285806451613,26.1621612903226,405.543092
"9504",9504,2004,6,79.375,10.4597,3,35.5459666666667,26.3330333333333,89.620984
"9505",9505,2004,7,79.375,10.4597,3,35.8082258064516,25.9103870967742,115.297222
"9506",9506,2004,8,79.375,10.4597,3,36.6256451612903,26.2764193548387,108.477118
"9507",9507,2004,9,79.375,10.4597,3,32.7591333333333,25.4069,349.114579
"9508",9508,2004,10,79.375,10.4597,3,31.4702903225807,24.3406129032258,458.309285
"9509",9509,2004,11,79.375,10.4597,3,28.3201333333333,23.0286666666667,424.090273
"9510",9510,2004,12,79.375,10.4597,3,28.1905483870968,21.6973225806452,115.300659
"9511",9511,2005,1,79.375,10.4597,3,30.5539677419355,21.6956774193548,60.177615
"9512",9512,2005,2,79.375,10.4597,3,33.3988214285714,21.3892142857143,35.235214
"9513",9513,2005,3,79.375,10.4597,3,35.7289677419355,24.1675483870968,61.430739
"9514",9514,2005,4,79.375,10.4597,3,35.1131666666667,26.4482333333333,326.969409
"9515",9515,2005,5,79.375,10.4597,3,38.5519677419355,28.5625161290323,55.587395
"9516",9516,2005,6,79.375,10.4597,3,37.2982666666667,27.5522333333333,79.739276
"9517",9517,2005,7,79.375,10.4597,3,35.9807419354839,26.5387419354839,173.27156
